cell,group in,group out,nuclide,mean,std. dev.
4,16,153,total,0.0,0.0
4,16,153,total,0.0,0.0
4,16,154,total,0.0,0.0
4,16,156,total,0.0,0.0
4,16,156,total,0.0,0.0
4,16,158,total,0.0,0.0
4,16,159,total,0.0,0.0
4,16,160,total,0.0,0.0
4,16,161,total,0.0,0.0
4,16,162,total,0.0,0.0
4,16,163,total,0.0,0.0
4,16,164,total,0.0,0.0
4,16,165,total,0.0,0.0
4,16,166,total,0.0,0.0
4,16,167,total,0.0,0.0
4,16,168,total,0.0,0.0
4,16,169,total,0.0,0.0
4,16,170,total,0.0,0.0
4,16,171,total,0.0,0.0
4,16,172,total,0.0,0.0
4,16,172,total,0.0,0.0
4,17,1,total,0.0,0.0
4,17,2,total,0.0,0.0
4,17,3,total,0.0,0.0
4,17,4,total,0.0,0.0
4,17,5,total,0.0,0.0
4,17,6,total,0.0,0.0
4,17,7,total,0.0,0.0
4,17,8,total,0.0,0.0
4,17,9,total,0.0,0.0
4,17,10,total,0.0,0.0
4,17,11,total,0.0,0.0
4,17,12,total,0.0,0.0
4,17,13,total,0.0,0.0
4,17,14,total,0.0,0.0
4,17,15,total,0.0,0.0
4,17,16,total,0.002853050075549046,7.678425178896681e-05
4,17,17,total,-0.6317506727383544,0.0018263008549678091
4,17,18,total,0.16281582287286386,0.0007349411237404236
4,17,19,total,0.1252914844468878,0.000534395527885558
4,17,20,total,0.10076584516635595,0.0004854731667783707
4,17,21,total,0.08896088159003161,0.0005168080745498567
4,17,22,total,0.07842688231650405,0.0004618434552517037
4,17,23,total,0.19398533978485602,0.0007362627256746361
4,17,24,total,0.05253981078801107,0.00037027488605834163
4,17,25,total,0.04756407380397157,0.0003038060317883296
4,17,26,total,0.0430384700105059,0.00029587655975337043
4,17,27,total,0.0388019223345166,0.0002790814793665251
4,17,28,total,0.09616742570970926,0.00035937486129973404
4,17,29,total,0.026295280549356516,0.0002673865263072442
4,17,30,total,0.023276740330214138,0.00023348557013901428
4,17,31,total,0.05580989602541532,0.00034911859583144586
4,17,32,total,0.0498787292790303,0.0003414822603751534
4,17,33,total,0.009382187874117978,0.0001665744921158154
4,17,34,total,0.021621838894280813,0.00025266781747643587
4,17,35,total,0.010615641077700277,0.000152674651976774
4,17,36,total,0.008040614443388031,0.00014610046369768076
4,17,37,total,0.008444410393755762,0.0001320685578006917
4,17,38,total,0.0023742319267523386,7.565832563097477e-05
4,17,39,total,0.003854817078100684,0.00010317864414268203
4,17,40,total,0.0009002663811477268,4.8072792657728974e-05
4,17,41,total,0.0011959421043678132,4.231592799993945e-05
4,17,42,total,0.003329661689097843,7.042767206260206e-05
4,17,43,total,0.0005957645169359957,3.683232614905006e-05
4,17,44,total,0.0013592257127132343,5.43934476678036e-05
4,17,45,total,0.0005847318406964403,3.188098989363102e-05
4,17,46,total,0.0005052965717716409,4.047713184202909e-05
4,17,47,total,0.0004523397258217745,2.722902152106955e-05
4,17,48,total,0.00012135943863511029,1.601821936565145e-05
4,17,49,total,0.00030891493470755336,2.9480857493594227e-05
4,17,50,total,2.6478422974933137e-05,7.206630067417607e-06
4,17,51,total,0.00016107707309750998,2.0937492267874568e-05
4,17,52,total,3.309802871866642e-05,8.762408988264945e-06
4,17,53,total,6.840259268524395e-05,1.0234878747930203e-05
4,17,54,total,8.82614099164438e-06,4.239962917262743e-06
4,17,55,total,1.765228198328876e-05,5.653320440498468e-06
4,17,56,total,2.206535247911095e-05,6.119922636834705e-06
4,17,57,total,2.206535247911095e-06,2.2065378816981826e-06
4,17,58,total,1.3239211487466569e-05,5.04658063999096e-06
4,17,59,total,2.206535247911095e-06,2.2065378816981826e-06
4,17,60,total,1.9858817231199852e-05,6.6946881500982804e-06
4,17,61,total,2.206535247911095e-06,2.2065378816981826e-06
4,17,62,total,6.619605743733285e-06,3.722559897872793e-06
4,17,63,total,6.619605743733285e-06,3.722559897872793e-06
4,17,64,total,4.41307049582219e-06,3.080253261414176e-06
4,17,65,total,0.0,0.0
4,17,66,total,0.0,0.0
4,17,67,total,2.206535247911095e-06,2.2065378816981826e-06
4,17,68,total,0.0,0.0
4,17,69,total,0.0,0.0
4,17,70,total,0.0,0.0
4,17,71,total,0.0,0.0
4,17,72,total,0.0,0.0
4,17,73,total,0.0,0.0
4,17,74,total,0.0,0.0
4,17,75,total,0.0,0.0
4,17,76,total,0.0,0.0
4,17,77,total,0.0,0.0
4,17,78,total,0.0,0.0
4,17,79,total,0.0,0.0
4,17,80,total,0.0,0.0
4,17,81,total,0.0,0.0
4,17,82,total,0.0,0.0
4,17,83,total,0.0,0.0
4,17,84,total,0.0,0.0
4,17,85,total,0.0,0.0
4,17,86,total,0.0,0.0
4,17,87,total,0.0,0.0
4,17,88,total,0.0,0.0
4,17,89,total,0.0,0.0
4,17,90,total,0.0,0.0
4,17,91,total,0.0,0.0
4,17,92,total,0.0,0.0
4,17,93,total,0.0,0.0
4,17,94,total,0.0,0.0
4,17,95,total,0.0,0.0
4,17,96,total,0.0,0.0
4,17,97,total,0.0,0.0
4,17,98,total,0.0,0.0
4,17,99,total,0.0,0.0
4,17,100,total,0.0,0.0
4,17,101,total,0.0,0.0
4,17,102,total,0.0,0.0
4,17,103,total,0.0,0.0
4,17,104,total,0.0,0.0
4,17,105,total,0.0,0.0
4,17,106,total,0.0,0.0
4,17,107,total,0.0,0.0
4,17,108,total,0.0,0.0
4,17,109,total,0.0,0.0
4,17,110,total,0.0,0.0
4,17,111,total,0.0,0.0
4,17,112,total,0.0,0.0
4,17,113,total,0.0,0.0
4,17,114,total,0.0,0.0
4,17,115,total,0.0,0.0
4,17,116,total,0.0,0.0
4,17,117,total,0.0,0.0
4,17,118,total,0.0,0.0
4,17,119,total,0.0,0.0
4,17,120,total,0.0,0.0
4,17,122,total,0.0,0.0
4,17,122,total,0.0,0.0
4,17,123,total,0.0,0.0
4,17,125,total,0.0,0.0
4,17,125,total,0.0,0.0
4,17,126,total,0.0,0.0
4,17,127,total,0.0,0.0
4,17,128,total,0.0,0.0
4,17,129,total,0.0,0.0
4,17,131,total,0.0,0.0
4,17,131,total,0.0,0.0
4,17,133,total,0.0,0.0
4,17,133,total,0.0,0.0
4,17,134,total,0.0,0.0
4,17,135,total,0.0,0.0
4,17,136,total,0.0,0.0
4,17,137,total,0.0,0.0
4,17,138,total,0.0,0.0
4,17,139,total,0.0,0.0
4,17,141,total,0.0,0.0
4,17,141,total,0.0,0.0
4,17,142,total,0.0,0.0
4,17,144,total,0.0,0.0
4,17,144,total,0.0,0.0
4,17,145,total,0.0,0.0
4,17,146,total,0.0,0.0
4,17,147,total,0.0,0.0
4,17,148,total,0.0,0.0
4,17,150,total,0.0,0.0
4,17,150,total,0.0,0.0
4,17,151,total,0.0,0.0
4,17,153,total,0.0,0.0
4,17,153,total,0.0,0.0
4,17,154,total,0.0,0.0
4,17,156,total,0.0,0.0
4,17,156,total,0.0,0.0
4,17,158,total,0.0,0.0
4,17,159,total,0.0,0.0
4,17,160,total,0.0,0.0
4,17,161,total,0.0,0.0
4,17,162,total,0.0,0.0
4,17,163,total,0.0,0.0
4,17,164,total,0.0,0.0
4,17,165,total,0.0,0.0
4,17,166,total,0.0,0.0
4,17,167,total,0.0,0.0
4,17,168,total,0.0,0.0
4,17,169,total,0.0,0.0
4,17,170,total,0.0,0.0
4,17,171,total,0.0,0.0
4,17,172,total,0.0,0.0
4,17,172,total,0.0,0.0
4,18,1,total,0.0,0.0
4,18,2,total,0.0,0.0
4,18,3,total,0.0,0.0
4,18,4,total,0.0,0.0
4,18,5,total,0.0,0.0
4,18,6,total,0.0,0.0
4,18,7,total,0.0,0.0
4,18,8,total,0.0,0.0
4,18,9,total,0.0,0.0
4,18,10,total,0.0,0.0
4,18,11,total,0.0,0.0
4,18,12,total,0.0,0.0
4,18,13,total,0.0,0.0
4,18,14,total,0.0,0.0
4,18,15,total,0.0,0.0
4,18,16,total,0.0,0.0
4,18,17,total,0.009032648133189724,0.00020862513341926594
4,18,18,total,-0.7223482261053121,0.0028754569721735662
4,18,19,total,0.1865651617572797,0.0008018007045429754
4,18,20,total,0.14428570686117034,0.0009510405261924751
4,18,21,total,0.10826468065705278,0.0007746560625891541
4,18,22,total,0.09210145585588647,0.0005683580803115699
4,18,23,total,0.2249265247411756,0.0011492265188357467
4,18,24,total,0.06142726648946492,0.0005225542712722382
4,18,25,total,0.054559649010227494,0.0004876831451088397
4,18,26,total,0.04863868461045102,0.0004969037389474586
4,18,27,total,0.045014230458996426,0.0004762720387443011
4,18,28,total,0.1105787215179573,0.0006063741990315757
4,18,29,total,0.03043752609655634,0.00030765522371418546
4,18,30,total,0.02626962295504086,0.0002713662659057202
4,18,31,total,0.06500789410946298,0.000433554329630598
4,18,32,total,0.05843829704412993,0.00045882387268047825
4,18,33,total,0.010912806332674631,0.0002195527527777617
4,18,34,total,0.025265995384686442,0.00031617121148761965
4,18,35,total,0.01182439818697034,0.00021976857383539547
4,18,36,total,0.009264928749909307,0.00021264817919562434
4,18,37,total,0.009817143046261512,0.0001945109695010866
4,18,38,total,0.0024805816804392934,8.837046295169424e-05
4,18,39,total,0.004356357226778547,0.00014901288294036773
4,18,40,total,0.001108811245850073,6.628618364726563e-05
4,18,41,total,0.0014944847226674896,9.869524106838445e-05
4,18,42,total,0.003716489867513288,0.00010738389631546262
4,18,43,total,0.0007056071564500466,5.234421579372598e-05
4,18,44,total,0.0014857194163761848,8.18951620968963e-05
4,18,45,total,0.0007494336879065712,6.183601519383458e-05
4,18,46,total,0.0005478316432065578,4.0785526106734414e-05
4,18,47,total,0.0005346836837696006,3.71246513428165e-05
4,18,48,total,0.00010518367549565908,2.331888955488183e-05
4,18,49,total,0.0003374642922152397,3.838693199458427e-05
4,18,50,total,3.9443878310872154e-05,1.5987995589708156e-05
4,18,51,total,0.00024542857615653796,3.5400315468600766e-05
4,18,52,total,4.382653145652462e-05,1.3680625133581579e-05
4,18,53,total,0.00010518367549565908,2.3318889554881832e-05
4,18,54,total,1.7530612582609848e-05,1.0503434793467522e-05
4,18,55,total,8.765306291304924e-06,6.118056212374163e-06
4,18,56,total,2.629591887391477e-05,1.0023655894791755e-05
4,18,57,total,4.382653145652462e-06,4.382662336646137e-06
4,18,58,total,1.7530612582609848e-05,8.421510413825297e-06
4,18,59,total,8.765306291304924e-06,6.118056212374163e-06
4,18,60,total,1.3147959436957387e-05,7.393824989958887e-06
4,18,61,total,1.3147959436957387e-05,7.393824989958887e-06
4,18,62,total,4.382653145652462e-06,4.382662336646137e-06
4,18,63,total,8.765306291304924e-06,6.118056212374163e-06
4,18,64,total,4.382653145652462e-06,4.382662336646137e-06
4,18,65,total,0.0,0.0
4,18,66,total,0.0,0.0
4,18,67,total,0.0,0.0
4,18,68,total,0.0,0.0
4,18,69,total,0.0,0.0
4,18,70,total,0.0,0.0
4,18,71,total,0.0,0.0
4,18,72,total,0.0,0.0
4,18,73,total,0.0,0.0
4,18,74,total,0.0,0.0
4,18,75,total,0.0,0.0
4,18,76,total,0.0,0.0
4,18,77,total,0.0,0.0
4,18,78,total,0.0,0.0
4,18,79,total,0.0,0.0
4,18,80,total,0.0,0.0
4,18,81,total,0.0,0.0
4,18,82,total,0.0,0.0
4,18,83,total,0.0,0.0
4,18,84,total,0.0,0.0
4,18,85,total,0.0,0.0
4,18,86,total,0.0,0.0
4,18,87,total,0.0,0.0
4,18,88,total,0.0,0.0
4,18,89,total,0.0,0.0
4,18,90,total,0.0,0.0
4,18,91,total,0.0,0.0
4,18,92,total,0.0,0.0
4,18,93,total,0.0,0.0
4,18,94,total,0.0,0.0
4,18,95,total,0.0,0.0
4,18,96,total,0.0,0.0
4,18,97,total,0.0,0.0
4,18,98,total,0.0,0.0
4,18,99,total,0.0,0.0
4,18,100,total,0.0,0.0
4,18,101,total,0.0,0.0
4,18,102,total,0.0,0.0
4,18,103,total,0.0,0.0
4,18,104,total,0.0,0.0
4,18,105,total,0.0,0.0
4,18,106,total,0.0,0.0
4,18,107,total,0.0,0.0
4,18,108,total,0.0,0.0
4,18,109,total,0.0,0.0
4,18,110,total,0.0,0.0
4,18,111,total,0.0,0.0
4,18,112,total,0.0,0.0
4,18,113,total,0.0,0.0
4,18,114,total,0.0,0.0
4,18,115,total,0.0,0.0
4,18,116,total,0.0,0.0
4,18,117,total,0.0,0.0
4,18,118,total,0.0,0.0
4,18,119,total,0.0,0.0
4,18,120,total,0.0,0.0
4,18,122,total,0.0,0.0
4,18,122,total,0.0,0.0
4,18,123,total,0.0,0.0
4,18,125,total,0.0,0.0
4,18,125,total,0.0,0.0
4,18,126,total,0.0,0.0
4,18,127,total,0.0,0.0
4,18,128,total,0.0,0.0
4,18,129,total,0.0,0.0
4,18,131,total,0.0,0.0
4,18,131,total,0.0,0.0
4,18,133,total,0.0,0.0
4,18,133,total,0.0,0.0
4,18,134,total,0.0,0.0
4,18,135,total,0.0,0.0
4,18,136,total,0.0,0.0
4,18,137,total,0.0,0.0
4,18,138,total,0.0,0.0
4,18,139,total,0.0,0.0
4,18,141,total,0.0,0.0
4,18,141,total,0.0,0.0
4,18,142,total,0.0,0.0
4,18,144,total,0.0,0.0
4,18,144,total,0.0,0.0
4,18,145,total,0.0,0.0
4,18,146,total,0.0,0.0
4,18,147,total,0.0,0.0
4,18,148,total,0.0,0.0
4,18,150,total,0.0,0.0
4,18,150,total,0.0,0.0
4,18,151,total,0.0,0.0
4,18,153,total,0.0,0.0
4,18,153,total,0.0,0.0
4,18,154,total,0.0,0.0
4,18,156,total,0.0,0.0
4,18,156,total,0.0,0.0
4,18,158,total,0.0,0.0
4,18,159,total,0.0,0.0
4,18,160,total,0.0,0.0
4,18,161,total,0.0,0.0
4,18,162,total,0.0,0.0
4,18,163,total,0.0,0.0
4,18,164,total,0.0,0.0
4,18,165,total,0.0,0.0
4,18,166,total,0.0,0.0
4,18,167,total,0.0,0.0
4,18,168,total,0.0,0.0
4,18,169,total,0.0,0.0
4,18,170,total,0.0,0.0
4,18,171,total,0.0,0.0
4,18,172,total,0.0,0.0
4,18,172,total,0.0,0.0
4,19,1,total,0.0,0.0
4,19,2,total,0.0,0.0
4,19,3,total,0.0,0.0
4,19,4,total,0.0,0.0
4,19,5,total,0.0,0.0
4,19,6,total,0.0,0.0
4,19,7,total,0.0,0.0
4,19,8,total,0.0,0.0
4,19,9,total,0.0,0.0
4,19,10,total,0.0,0.0
4,19,11,total,0.0,0.0
4,19,12,total,0.0,0.0
4,19,13,total,0.0,0.0
4,19,14,total,0.0,0.0
4,19,15,total,0.0,0.0
4,19,16,total,0.0,0.0
4,19,17,total,6.636490565655773e-05,1.6387241826010762e-05
4,19,18,total,0.010521049710086286,0.00021636004304551626
4,19,19,total,-0.730052937882202,0.0024929025561762634
4,19,20,total,0.18933022718407166,0.0011107663455861413
4,19,21,total,0.14661334957646727,0.0008579383466667996
4,19,22,total,0.10995337569178484,0.00061652184567389
4,19,23,total,0.24412994194821314,0.0011193600966602592
4,19,24,total,0.06672327614710313,0.0005140496026612715
4,19,25,total,0.06171936226059869,0.0004952360373462777
4,19,26,total,0.05573324777037718,0.0005575039615297432
4,19,27,total,0.05053466349394684,0.0003968840132447612
4,19,28,total,0.12104958791756132,0.0007582015417082809
4,19,29,total,0.0328019607025146,0.00040536172537124486
4,19,30,total,0.029766872350488027,0.0003644689195320354
4,19,31,total,0.07255453919079269,0.000544944201750706
4,19,32,total,0.06376782568186445,0.0005734575190668827
4,19,33,total,0.011777558590517111,0.0002595384075788708
4,19,34,total,0.027563557482690307,0.0003033270948322574
4,19,35,total,0.013237586514961385,0.0002549209365441746
4,19,36,total,0.010507776728954974,0.0001741758522016154
4,19,37,total,0.010759963370449892,0.0001922604704977436
4,19,38,total,0.0026015043017370626,9.93592532052495e-05
4,19,39,total,0.00488888138336642,0.000156508424682907
4,19,40,total,0.001132627723205252,7.250583617214717e-05
4,19,41,total,0.0016414253332388612,9.01169748291959e-05
4,19,42,total,0.004557056855083631,0.00017740259405230537
4,19,43,total,0.0008229248301413159,6.260681836324343e-05
4,19,44,total,0.001681244276632795,5.919863764799248e-05
4,19,45,total,0.0007123166540470534,5.2840754874187026e-05
4,19,46,total,0.0005353435722962326,4.033400857598689e-05
4,19,47,total,0.0006238301131716428,4.204489338981105e-05
4,19,48,total,0.000137154138356886,2.493885375261406e-05
4,19,49,total,0.00038934077985180554,4.578857427598602e-05
4,19,50,total,5.75162515690167e-05,1.3273472836998754e-05
4,19,51,total,0.0002167920251447553,3.26150656060857e-05
4,19,52,total,3.097028930639361e-05,1.2493967677316568e-05
4,19,53,total,6.636490565655773e-05,1.8677473926233646e-05
4,19,54,total,8.848654087541031e-06,6.176230185818444e-06
4,19,55,total,3.981894339393464e-05,1.3423621016108763e-05
4,19,56,total,3.097028930639361e-05,1.0767825199237805e-05
4,19,57,total,2.654596226262309e-05,1.011896046889161e-05
4,19,58,total,4.4243270437705155e-06,4.424335772426904e-06
4,19,59,total,8.848654087541031e-06,6.176230185818444e-06
4,19,60,total,3.097028930639361e-05,1.2493967677316568e-05
4,19,61,total,8.848654087541031e-06,6.176230185818444e-06
4,19,62,total,4.4243270437705155e-06,4.424335772426904e-06
4,19,63,total,4.4243270437705155e-06,4.424335772426904e-06
4,19,64,total,0.0,0.0
4,19,65,total,0.0,0.0
4,19,66,total,0.0,0.0
4,19,67,total,4.4243270437705155e-06,4.424335772426904e-06
4,19,68,total,4.4243270437705155e-06,4.424335772426904e-06
4,19,69,total,0.0,0.0
4,19,70,total,0.0,0.0
4,19,71,total,0.0,0.0
4,19,72,total,0.0,0.0
4,19,73,total,0.0,0.0
4,19,74,total,0.0,0.0
4,19,75,total,0.0,0.0
4,19,76,total,0.0,0.0
4,19,77,total,0.0,0.0
4,19,78,total,0.0,0.0
4,19,79,total,0.0,0.0
4,19,80,total,0.0,0.0
4,19,81,total,0.0,0.0
4,19,82,total,0.0,0.0
4,19,83,total,0.0,0.0
4,19,84,total,0.0,0.0
4,19,85,total,0.0,0.0
4,19,86,total,0.0,0.0
4,19,87,total,0.0,0.0
4,19,88,total,0.0,0.0
4,19,89,total,0.0,0.0
4,19,90,total,0.0,0.0
4,19,91,total,0.0,0.0
4,19,92,total,0.0,0.0
4,19,93,total,0.0,0.0
4,19,94,total,0.0,0.0
4,19,95,total,0.0,0.0
4,19,96,total,0.0,0.0
4,19,97,total,0.0,0.0
4,19,98,total,0.0,0.0
4,19,99,total,0.0,0.0
4,19,100,total,0.0,0.0
4,19,101,total,0.0,0.0
4,19,102,total,0.0,0.0
4,19,103,total,0.0,0.0
4,19,104,total,0.0,0.0
4,19,105,total,0.0,0.0
4,19,106,total,0.0,0.0
4,19,107,total,0.0,0.0
4,19,108,total,0.0,0.0
4,19,109,total,0.0,0.0
4,19,110,total,0.0,0.0
4,19,111,total,0.0,0.0
4,19,112,total,0.0,0.0
4,19,113,total,0.0,0.0
4,19,114,total,0.0,0.0
4,19,115,total,0.0,0.0
4,19,116,total,0.0,0.0
4,19,117,total,0.0,0.0
4,19,118,total,0.0,0.0
4,19,119,total,0.0,0.0
4,19,120,total,0.0,0.0
4,19,122,total,0.0,0.0
4,19,122,total,0.0,0.0
4,19,123,total,0.0,0.0
4,19,125,total,0.0,0.0
4,19,125,total,0.0,0.0
4,19,126,total,0.0,0.0
4,19,127,total,0.0,0.0
4,19,128,total,0.0,0.0
4,19,129,total,0.0,0.0
4,19,131,total,0.0,0.0
4,19,131,total,0.0,0.0
4,19,133,total,0.0,0.0
4,19,133,total,0.0,0.0
4,19,134,total,0.0,0.0
4,19,135,total,0.0,0.0
4,19,136,total,0.0,0.0
4,19,137,total,0.0,0.0
4,19,138,total,0.0,0.0
4,19,139,total,0.0,0.0
4,19,141,total,0.0,0.0
4,19,141,total,0.0,0.0
4,19,142,total,0.0,0.0
4,19,144,total,0.0,0.0
4,19,144,total,0.0,0.0
4,19,145,total,0.0,0.0
4,19,146,total,0.0,0.0
4,19,147,total,0.0,0.0
4,19,148,total,0.0,0.0
4,19,150,total,0.0,0.0
4,19,150,total,0.0,0.0
4,19,151,total,0.0,0.0
4,19,153,total,0.0,0.0
4,19,153,total,0.0,0.0
4,19,154,total,0.0,0.0
4,19,156,total,0.0,0.0
4,19,156,total,0.0,0.0
4,19,158,total,0.0,0.0
4,19,159,total,0.0,0.0
4,19,160,total,0.0,0.0
4,19,161,total,0.0,0.0
4,19,162,total,0.0,0.0
4,19,163,total,0.0,0.0
4,19,164,total,0.0,0.0
4,19,165,total,0.0,0.0
4,19,166,total,0.0,0.0
4,19,167,total,0.0,0.0
4,19,168,total,0.0,0.0
4,19,169,total,0.0,0.0
4,19,170,total,0.0,0.0
4,19,171,total,0.0,0.0
4,19,172,total,0.0,0.0
4,19,172,total,0.0,0.0
4,20,1,total,0.0,0.0
4,20,2,total,0.0,0.0
4,20,3,total,0.0,0.0
4,20,4,total,0.0,0.0
4,20,5,total,0.0,0.0
4,20,6,total,0.0,0.0
4,20,7,total,0.0,0.0
4,20,8,total,0.0,0.0
4,20,9,total,0.0,0.0
4,20,10,total,0.0,0.0
4,20,11,total,0.0,0.0
4,20,12,total,0.0,0.0
4,20,13,total,0.0,0.0
4,20,14,total,0.0,0.0
4,20,15,total,0.0,0.0
4,20,16,total,0.0,0.0
4,20,17,total,0.0,0.0
4,20,18,total,9.653574283742536e-05,2.0796826100498838e-05
4,20,19,total,0.012742718054540149,0.00017888635910893905
4,20,20,total,-0.7194956913743443,0.0024412448506143003
4,20,21,total,0.18969273467554085,0.001163210575697827
4,20,22,total,0.14753294298545072,0.0007398909041400481
4,20,23,total,0.28115596302569057,0.001125732069633618
4,20,24,total,0.0749073484535313,0.0004047722244717026
4,20,25,total,0.06642975503708101,0.0005124914319175886
4,20,26,total,0.0613001967017651,0.000497821880837059
4,20,27,total,0.054797198025171245,0.00044760897605603553
4,20,28,total,0.13527290364509767,0.0007614872479953152
4,20,29,total,0.03720136489889511,0.0003890209211982702
4,20,30,total,0.0326641849855361,0.0003990705370052102
4,20,31,total,0.07909348930202692,0.0005874943497698367
4,20,32,total,0.0720902599580028,0.0005613108198791019
4,20,33,total,0.013036713271363215,0.00027270304514221636
4,20,34,total,0.03003139199906087,0.00036312990060201236
4,20,35,total,0.01456812119182964,0.00022393030945069421
4,20,36,total,0.01173348074305797,0.00023315615598204256
4,20,37,total,0.01204502791312421,0.0002010082017407531
4,20,38,total,0.002918012226676721,0.00011015707417923866
4,20,39,total,0.00551131331835483,0.00014748723115531217
4,20,40,total,0.0013602763763455393,7.995755547688265e-05
4,20,41,total,0.0016542715931686075,9.021486860559353e-05
4,20,42,total,0.0047785192704525555,0.00013839720764135285
4,20,43,total,0.0007854499076317791,7.02716503973509e-05
4,20,44,total,0.0017420313593844482,0.0001022252917797399
4,20,45,total,0.0008951496154015806,6.279935439322931e-05
4,20,46,total,0.0006318703167540571,4.695640592011318e-05
4,20,47,total,0.0005484985388490082,4.408498191683303e-05
4,20,48,total,0.00013602763763455393,2.551944239826274e-05
4,20,49,total,0.0004344108427684143,4.262409563729578e-05
4,20,50,total,5.265585972950474e-05,1.4331354777374605e-05
4,20,51,total,0.00017113154412089045,2.7744515056262435e-05
4,20,52,total,3.071591817554443e-05,1.2391296013685718e-05
4,20,53,total,9.214775452663331e-05,2.0832354405777833e-05
4,20,54,total,8.775976621584125e-06,6.125493499785682e-06
4,20,55,total,3.071591817554443e-05,1.0679322394955754e-05
4,20,56,total,3.071591817554443e-05,1.2391296013685716e-05
4,20,57,total,1.755195324316825e-05,8.431731868181441e-06
4,20,58,total,3.071591817554443e-05,1.3893901791151524e-05
4,20,59,total,4.3879883107920625e-06,4.387993866771485e-06
4,20,60,total,2.193994155396031e-05,9.295125256649523e-06
4,20,61,total,0.0,0.0
4,20,62,total,8.775976621584125e-06,6.125493499785682e-06
4,20,63,total,2.193994155396031e-05,9.295125256649523e-06
4,20,64,total,4.3879883107920625e-06,4.387993866771485e-06
4,20,65,total,0.0,0.0
4,20,66,total,4.3879883107920625e-06,4.387993866771485e-06
4,20,67,total,0.0,0.0
4,20,68,total,0.0,0.0
4,20,69,total,0.0,0.0
4,20,70,total,0.0,0.0
4,20,71,total,0.0,0.0
4,20,72,total,0.0,0.0
4,20,73,total,0.0,0.0
4,20,74,total,0.0,0.0
4,20,75,total,0.0,0.0
4,20,76,total,0.0,0.0
4,20,77,total,0.0,0.0
4,20,78,total,0.0,0.0
4,20,79,total,0.0,0.0
4,20,80,total,0.0,0.0
4,20,81,total,0.0,0.0
4,20,82,total,0.0,0.0
4,20,83,total,0.0,0.0
4,20,84,total,0.0,0.0
4,20,85,total,0.0,0.0
4,20,86,total,0.0,0.0
4,20,87,total,0.0,0.0
4,20,88,total,0.0,0.0
4,20,89,total,0.0,0.0
4,20,90,total,0.0,0.0
4,20,91,total,0.0,0.0
4,20,92,total,0.0,0.0
4,20,93,total,0.0,0.0
4,20,94,total,0.0,0.0
4,20,95,total,0.0,0.0
4,20,96,total,0.0,0.0
4,20,97,total,0.0,0.0
4,20,98,total,0.0,0.0
4,20,99,total,0.0,0.0
4,20,100,total,0.0,0.0
4,20,101,total,0.0,0.0
4,20,102,total,0.0,0.0
4,20,103,total,0.0,0.0
4,20,104,total,0.0,0.0
4,20,105,total,0.0,0.0
4,20,106,total,0.0,0.0
4,20,107,total,0.0,0.0
4,20,108,total,0.0,0.0
4,20,109,total,0.0,0.0
4,20,110,total,0.0,0.0
4,20,111,total,0.0,0.0
4,20,112,total,0.0,0.0
4,20,113,total,0.0,0.0
4,20,114,total,0.0,0.0
4,20,115,total,0.0,0.0
4,20,116,total,0.0,0.0
4,20,117,total,0.0,0.0
4,20,118,total,0.0,0.0
4,20,119,total,0.0,0.0
4,20,120,total,0.0,0.0
4,20,122,total,0.0,0.0
4,20,122,total,0.0,0.0
4,20,123,total,0.0,0.0
4,20,125,total,0.0,0.0
4,20,125,total,0.0,0.0
4,20,126,total,0.0,0.0
4,20,127,total,0.0,0.0
4,20,128,total,0.0,0.0
4,20,129,total,0.0,0.0
4,20,131,total,0.0,0.0
4,20,131,total,0.0,0.0
4,20,133,total,0.0,0.0
4,20,133,total,0.0,0.0
4,20,134,total,0.0,0.0
4,20,135,total,0.0,0.0
4,20,136,total,0.0,0.0
4,20,137,total,0.0,0.0
4,20,138,total,0.0,0.0
4,20,139,total,0.0,0.0
4,20,141,total,0.0,0.0
4,20,141,total,0.0,0.0
4,20,142,total,0.0,0.0
4,20,144,total,0.0,0.0
4,20,144,total,0.0,0.0
4,20,145,total,0.0,0.0
4,20,146,total,0.0,0.0
4,20,147,total,0.0,0.0
4,20,148,total,0.0,0.0
4,20,150,total,0.0,0.0
4,20,150,total,0.0,0.0
4,20,151,total,0.0,0.0
4,20,153,total,0.0,0.0
4,20,153,total,0.0,0.0
4,20,154,total,0.0,0.0
4,20,156,total,0.0,0.0
4,20,156,total,0.0,0.0
4,20,158,total,0.0,0.0
4,20,159,total,0.0,0.0
4,20,160,total,0.0,0.0
4,20,161,total,0.0,0.0
4,20,162,total,0.0,0.0
4,20,163,total,0.0,0.0
4,20,164,total,0.0,0.0
4,20,165,total,0.0,0.0
4,20,166,total,0.0,0.0
4,20,167,total,0.0,0.0
4,20,168,total,0.0,0.0
4,20,169,total,0.0,0.0
4,20,170,total,0.0,0.0
4,20,171,total,0.0,0.0
4,20,172,total,0.0,0.0
4,20,172,total,0.0,0.0
4,21,1,total,0.0,0.0
4,21,2,total,0.0,0.0
4,21,3,total,0.0,0.0
4,21,4,total,0.0,0.0
4,21,5,total,0.0,0.0
4,21,6,total,0.0,0.0
4,21,7,total,0.0,0.0
4,21,8,total,0.0,0.0
4,21,9,total,0.0,0.0
4,21,10,total,0.0,0.0
4,21,11,total,0.0,0.0
4,21,12,total,0.0,0.0
